MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
7.991,1.541,1.945,2.842,0.730,1.194,1.541,1.541,1.541,1.194,2.750,2.056,0.730,0.000,2.056,2.056,2.056,5.461,5.461,0.730,0.730,2.750,2.750,1.194,5.559,1.541,1.541,1.541,1.820,1.820,0.730,1.194,11.644,2.260,0.000,9.208,12.560,0.730,1.541,0.730,1.541,2.474,0.000,0.000,2.474,0.730,0.000,0.730,0.000,1.194,0.730,1.541,2.056,1.820,1.194,1.820,2.056,5.461,1.541,0.730,9.558,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.192,1.541,1.820,11.964
5.685,1.541,1.872,2.846,0.730,1.194,0.000,1.541,1.820,1.194,3.859,2.056,0.730,1.820,1.820,2.603,2.056,2.750,2.603,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.056,8.873,2.260,0.000,11.322,12.203,0.730,1.820,0.730,1.541,2.457,12.746,0.000,2.572,0.000,0.000,1.194,0.730,1.820,0.730,1.194,2.750,1.820,0.730,1.541,1.541,2.750,0.730,1.194,11.082,1.541,1.541,1.194,8.190,5.357,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.194,1.541,1.820,12.495
3.859,1.541,2.007,2.823,0.730,1.194,1.194,1.541,1.541,1.194,3.859,2.056,0.730,1.820,2.056,2.440,2.056,2.056,1.820,1.194,0.730,2.886,2.886,1.194,7.483,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,13.384,13.384,0.730,1.820,0.730,1.541,2.497,0.000,0.000,2.497,0.000,0.000,1.194,0.000,1.541,0.730,1.194,2.260,1.820,0.730,1.541,2.056,2.056,1.194,1.541,11.651,1.541,1.541,1.194,10.105,6.245,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,0.730,14.192,1.541,1.820,12.231
3.859,1.541,1.886,2.777,0.730,1.194,1.541,1.541,1.541,1.194,3.859,2.056,0.730,1.820,2.056,2.056,2.440,4.697,4.697,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.541,1.820,1.820,1.820,1.820,1.820,11.812,2.260,0.000,0.000,11.812,0.730,1.541,0.730,1.541,2.405,0.000,0.000,2.405,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.056,1.820,0.000,2.056,2.056,4.545,1.541,1.194,10.525,1.541,1.541,1.194,8.658,0.000,0.000,0.000,0.000,0.000,0.730,0.730,1.194,0.000,2.440,14.192,1.541,1.194,11.918
6.099,1.194,1.937,2.862,0.730,1.194,1.541,1.541,1.820,1.194,3.782,2.056,0.730,1.820,0.000,2.440,2.750,7.153,2.260,1.194,0.730,2.056,2.056,1.541,0.000,1.541,1.541,1.194,1.820,1.820,1.820,2.260,0.000,2.260,0.000,13.242,13.242,0.730,1.820,0.730,1.541,2.511,13.887,0.000,2.627,0.000,0.000,1.541,0.000,1.541,0.730,1.194,2.886,1.820,0.730,0.000,2.056,2.056,1.541,1.541,11.737,1.541,1.541,1.194,9.041,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.195,1.541,1.820,12.595
3.859,1.541,1.918,2.785,0.730,1.194,1.541,1.541,1.820,1.194,3.859,2.056,0.730,1.820,2.056,2.603,2.056,1.541,1.194,1.194,0.730,2.056,2.056,0.730,8.567,1.194,1.541,1.820,1.541,1.820,1.820,2.056,13.230,2.260,0.000,10.449,14.183,0.730,1.820,0.730,1.541,2.540,0.000,0.000,2.540,0.730,0.000,1.194,0.000,1.541,0.730,1.194,2.603,1.820,0.000,2.056,2.056,1.541,0.730,1.541,11.794,1.541,1.541,1.194,7.724,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.194,1.541,1.820,12.631
5.685,1.541,2.003,2.821,0.730,1.194,1.541,1.541,1.820,1.194,3.128,1.820,0.730,1.820,1.820,2.440,2.056,3.618,3.530,1.194,0.730,2.603,2.260,1.194,8.567,1.194,1.541,1.541,1.541,1.820,1.820,1.820,11.148,2.260,0.000,0.000,11.148,0.730,1.194,0.730,1.541,2.444,12.450,0.000,2.558,0.730,0.000,1.194,0.730,1.820,0.730,1.194,2.603,1.820,0.730,1.541,2.056,3.618,1.194,1.541,11.318,1.541,1.541,1.194,7.137,5.134,8.356,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.194,1.541,1.820,12.324
5.357,1.194,1.848,2.747,0.730,0.730,1.194,1.541,1.820,1.194,2.603,1.541,0.730,1.820,1.541,2.260,2.440,6.405,5.623,1.194,0.730,2.750,2.750,1.541,0.000,1.541,0.730,1.541,1.820,1.820,1.820,2.260,0.000,2.260,0.000,9.171,9.171,0.730,1.541,0.730,1.194,2.431,9.532,0.000,2.482,0.000,0.000,0.730,0.000,1.541,0.730,0.000,2.260,1.820,0.000,2.056,1.194,14.195,0.000,0.000,0.000,1.194,1.194,0.730,0.000,7.397,0.000,0.000,0.000,0.000,0.730,1.541,1.194,0.000,1.541,14.195,1.541,1.820,11.402
4.492,1.541,1.866,2.809,0.730,1.194,1.194,1.541,1.820,1.194,3.702,2.056,0.730,1.820,2.056,1.820,2.056,5.942,5.654,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,1.194,8.711,2.260,0.000,10.737,11.709,0.730,1.820,0.730,1.541,2.399,0.000,0.000,2.399,0.000,0.000,0.730,0.000,0.730,0.730,1.541,1.820,1.820,0.000,2.056,1.820,5.285,1.541,1.194,10.464,1.541,1.541,1.194,7.593,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.541,14.197,1.541,1.820,11.321
3.859,1.541,1.945,2.809,0.730,1.194,1.194,1.541,1.820,1.194,3.530,2.056,0.730,1.820,2.056,2.750,2.056,1.541,1.194,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.194,1.820,1.194,2.056,12.820,2.260,0.000,10.835,14.017,0.730,1.820,0.730,1.541,2.535,0.000,0.000,2.535,0.730,0.000,1.194,0.000,1.541,0.730,0.730,2.603,1.820,1.541,0.000,2.056,1.541,0.730,1.541,11.178,1.541,1.541,1.194,8.190,7.812,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.011,14.192,1.541,1.820,12.794
5.685,1.541,1.864,2.743,0.730,1.194,1.194,1.541,1.820,1.194,3.438,2.056,0.730,1.820,1.820,2.260,2.056,3.238,3.128,1.194,0.730,2.603,2.603,1.194,6.881,1.541,1.541,1.820,1.541,1.820,1.820,1.820,10.362,2.260,0.000,7.861,11.136,0.730,1.194,0.730,1.541,2.361,11.521,0.000,2.493,0.000,0.000,1.194,0.730,1.541,0.730,1.194,2.260,1.820,0.730,1.541,2.056,3.238,0.730,1.194,9.836,1.541,1.541,1.194,7.991,5.774,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.192,1.541,1.820,12.017
3.859,1.541,1.803,2.748,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.820,2.056,2.260,2.260,5.715,2.440,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.194,1.541,1.820,1.820,1.820,1.820,11.070,2.260,0.000,8.963,12.046,0.730,1.820,0.730,1.541,2.420,0.000,0.000,2.420,0.730,0.000,0.730,0.000,1.194,0.730,1.541,2.056,1.820,0.730,1.820,1.820,5.715,1.541,0.730,8.511,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.197,1.541,1.820,11.791
7.991,1.194,1.868,2.745,0.730,1.194,1.541,1.541,1.820,1.194,3.782,1.541,0.730,0.000,1.541,2.056,2.440,5.887,5.559,1.194,0.730,2.750,2.750,1.541,0.000,1.541,1.541,1.541,1.541,1.820,0.730,1.541,10.307,2.260,0.000,8.914,11.484,0.730,1.541,0.730,1.541,2.384,9.215,0.000,2.444,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.056,1.820,0.730,1.820,1.820,5.887,1.541,1.194,9.776,1.541,1.541,1.194,0.000,0.000,0.000,0.000,8.789,0.000,0.730,1.541,1.194,0.000,2.056,14.192,1.541,1.820,11.694
3.859,1.541,2.059,3.160,0.730,1.194,0.000,0.000,1.820,0.000,2.260,2.056,0.730,1.820,2.056,2.440,2.056,5.134,5.134,0.730,0.730,1.820,1.194,1.541,0.000,1.541,1.541,1.541,1.541,1.820,1.194,1.820,12.732,2.056,11.575,6.221,14.390,0.000,1.541,0.730,1.541,2.543,0.000,0.000,2.543,1.194,0.000,1.194,0.000,1.541,0.730,1.541,2.603,1.820,1.194,1.820,2.056,5.134,1.194,1.194,10.337,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.197,1.541,1.820,12.835
5.969,1.194,1.848,2.774,0.730,0.730,1.541,1.541,1.820,1.194,3.782,2.056,0.730,1.820,1.820,2.440,2.440,6.245,3.530,1.194,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.194,1.820,1.541,1.820,0.730,3.530,2.260,0.000,11.193,11.253,0.730,1.820,0.730,1.541,2.393,11.538,0.000,2.508,0.000,0.730,0.730,0.730,1.541,0.730,0.730,2.260,1.820,0.730,1.820,1.820,6.245,1.541,1.194,10.497,0.730,1.541,1.194,0.000,0.000,8.454,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.603,14.192,1.541,1.820,12.090
5.685,1.541,1.889,2.745,0.730,1.194,1.194,1.541,1.820,1.194,3.438,2.056,0.730,1.820,1.820,2.440,2.056,2.056,1.820,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.056,9.865,2.260,0.000,8.955,11.208,0.730,1.820,0.730,1.541,2.366,11.208,0.000,2.485,0.730,0.000,1.194,0.730,1.541,0.730,1.194,2.260,1.820,0.730,1.820,2.056,2.056,0.730,1.194,9.906,1.541,1.541,1.194,6.655,5.392,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.197,1.541,1.820,12.147
5.685,1.541,1.955,2.816,0.730,1.194,1.194,1.541,1.541,1.194,3.238,2.056,0.730,1.820,1.820,2.440,2.440,4.437,4.437,1.194,0.730,2.056,2.056,1.194,8.848,1.194,1.541,1.541,1.541,1.820,1.820,2.056,11.117,2.260,0.000,7.525,11.657,0.730,1.541,0.730,1.541,2.449,12.646,0.000,2.566,0.730,0.000,1.194,0.730,1.820,0.730,0.730,2.886,1.820,0.730,1.541,2.056,4.263,1.194,1.194,10.190,1.541,1.541,1.194,8.930,8.048,0.000,0.000,0.000,0.000,0.730,1.194,1.194,0.000,2.603,14.197,1.541,1.820,12.468
5.685,0.730,1.902,2.765,0.730,1.194,1.541,1.541,1.820,1.194,3.618,2.056,0.730,1.820,1.820,2.603,2.056,0.730,0.730,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.541,2.260,0.000,2.260,0.000,12.364,12.364,0.730,1.820,0.730,1.541,2.439,11.740,0.000,2.536,0.000,0.000,1.194,0.730,1.541,0.730,1.194,2.603,1.820,0.730,1.820,2.056,0.730,1.194,1.541,12.195,1.541,1.541,1.194,8.190,5.211,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.128,14.194,1.541,1.820,12.506
5.685,1.541,1.945,2.778,0.730,1.194,1.541,0.000,1.820,0.730,2.056,2.056,0.730,1.820,1.820,2.440,2.056,3.530,3.530,1.194,0.730,2.603,2.603,1.194,8.658,1.194,1.541,1.820,1.541,1.820,1.194,2.056,12.089,2.260,0.000,9.460,12.983,0.730,1.820,0.730,1.541,2.478,12.820,0.000,2.584,0.730,0.000,1.194,0.730,1.820,0.730,1.194,2.750,1.820,0.730,1.541,2.056,3.530,1.194,1.541,10.975,1.541,1.541,1.194,9.322,5.685,7.397,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.197,1.541,1.820,12.468
6.221,1.541,1.918,2.827,0.730,1.194,1.541,1.541,1.820,1.194,3.238,2.056,0.730,1.820,1.194,2.440,2.056,4.437,4.437,1.194,0.730,2.260,2.260,1.194,8.366,1.541,1.541,1.541,1.541,1.820,1.541,2.056,12.225,2.260,0.000,9.294,13.038,0.730,1.541,0.730,1.541,2.490,0.000,0.000,2.490,0.730,0.000,1.194,0.000,1.541,0.730,1.541,2.260,1.820,1.194,1.541,2.056,4.437,1.541,1.194,10.688,1.541,1.541,1.194,8.444,5.285,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.197,1.541,1.820,12.142
5.685,1.541,1.993,2.846,0.730,1.194,1.541,1.541,1.541,1.194,3.530,2.056,0.730,1.820,1.820,2.750,2.056,0.000,0.000,1.194,0.730,2.886,2.886,0.730,9.526,1.541,1.541,1.820,1.194,1.541,1.541,2.260,0.000,2.260,0.000,12.762,12.762,0.730,1.820,0.730,1.541,2.462,12.983,0.000,2.581,0.000,0.000,1.541,0.730,1.820,0.730,1.194,2.750,1.820,0.000,2.056,2.056,0.000,1.194,1.541,11.641,1.541,1.541,1.194,8.511,7.539,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.750,14.192,1.194,1.541,12.744
5.685,1.541,1.967,2.806,0.730,1.194,1.194,1.541,1.820,1.194,3.530,2.056,0.730,1.820,1.820,2.603,2.056,1.541,1.541,1.194,0.730,2.886,2.886,1.194,9.641,1.194,1.541,1.820,1.194,1.820,1.541,2.056,12.040,2.260,0.000,7.699,12.488,0.730,1.820,0.730,1.541,2.446,12.950,0.000,2.573,0.730,0.000,1.194,0.730,1.820,0.730,1.194,2.886,1.820,0.730,1.820,1.541,1.541,0.730,1.541,11.744,1.541,1.541,1.194,7.921,7.539,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.194,1.541,1.820,12.777
5.685,1.541,1.935,2.785,0.730,1.194,1.194,1.541,1.820,1.194,3.128,2.056,0.730,1.820,1.820,2.440,2.056,3.933,3.859,1.194,0.730,2.260,2.260,1.194,7.775,1.194,1.541,1.541,1.820,1.820,1.194,0.730,4.381,0.730,13.250,0.000,13.307,0.730,1.820,0.730,1.541,2.499,12.590,0.000,2.589,0.730,0.000,1.194,0.730,1.820,0.730,1.194,2.603,1.820,0.730,1.541,2.056,3.859,0.730,1.194,10.635,1.541,1.541,1.194,8.115,6.574,0.000,0.000,0.000,0.000,0.730,1.541,1.194,0.000,2.603,14.194,1.541,1.820,12.615
3.859,1.194,1.798,2.703,0.730,1.194,1.541,1.541,1.820,1.194,3.782,2.056,0.730,1.820,2.056,1.541,2.603,5.392,0.730,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.194,1.541,1.820,1.820,1.820,1.820,8.658,2.260,0.000,11.849,12.553,0.730,1.820,0.730,1.541,2.450,0.000,0.000,2.450,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.260,1.820,0.000,2.056,2.056,5.392,1.541,0.730,8.315,0.730,1.541,1.194,7.368,6.615,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.192,1.541,1.820,11.745
6.221,1.541,1.960,2.796,0.730,1.194,1.541,1.541,1.541,1.194,3.933,0.000,0.730,1.820,1.194,2.440,2.440,5.094,1.541,0.000,0.000,2.440,2.440,1.194,9.026,1.194,1.194,1.541,1.541,1.820,1.820,2.260,0.000,2.260,0.000,11.185,11.185,0.730,1.820,0.730,1.541,2.531,12.343,0.000,2.602,0.000,0.000,1.194,0.730,2.056,0.730,1.194,3.011,1.820,0.730,1.820,1.541,5.322,0.730,1.194,10.580,1.541,1.541,1.194,8.511,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.260,14.198,1.541,1.820,12.397
5.173,1.194,1.803,2.681,0.730,1.194,1.541,1.541,1.820,1.194,2.603,1.194,0.730,1.820,0.000,2.056,2.260,5.860,5.591,1.194,0.730,2.750,2.750,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.541,1.194,6.952,2.260,0.000,10.758,11.223,0.730,0.000,0.000,0.730,2.386,0.000,0.000,2.386,0.000,0.000,0.730,0.000,1.194,0.730,1.541,2.056,1.820,0.000,2.056,1.820,5.860,1.541,1.194,9.460,1.541,1.541,1.194,0.000,0.000,8.549,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.128,14.194,1.541,1.820,11.374
7.021,1.541,1.686,2.791,0.730,1.194,1.194,1.541,1.194,1.194,2.440,2.056,0.730,1.541,2.056,2.603,2.056,3.438,3.438,1.194,0.730,1.820,1.194,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.194,2.056,13.533,2.260,0.000,6.655,13.715,0.730,1.820,0.730,1.541,2.515,0.000,0.000,2.515,1.194,0.000,0.730,0.730,0.730,0.730,1.194,2.260,1.820,1.194,1.820,2.056,3.438,0.730,1.194,10.132,1.541,1.541,1.194,7.055,4.492,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.056,14.195,0.000,1.820,12.689
3.859,1.541,1.918,2.800,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.820,2.056,2.260,2.056,5.211,5.211,0.730,0.730,2.440,2.440,1.194,7.812,1.541,1.541,1.541,1.820,1.820,1.820,1.541,10.585,2.260,0.000,11.568,13.061,0.730,1.541,0.730,1.541,2.480,0.000,0.000,2.480,0.000,0.000,0.730,0.730,1.541,0.730,1.541,2.440,1.820,0.000,2.056,2.056,5.211,1.194,0.730,8.963,1.541,1.541,1.194,0.000,5.173,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.192,1.541,1.820,11.886
6.099,1.541,1.808,2.804,0.730,0.000,1.194,0.730,1.820,1.194,2.886,0.000,0.730,1.820,0.000,2.260,2.260,6.512,3.438,1.194,0.730,2.440,1.820,1.541,0.000,1.541,1.541,1.194,1.820,1.820,1.820,2.260,0.000,2.260,0.000,11.654,11.654,0.730,1.194,0.000,1.194,2.487,11.105,0.000,2.550,0.000,0.000,1.194,0.000,2.056,0.730,1.194,2.886,1.820,0.000,2.056,1.820,6.197,1.541,1.194,9.957,1.541,1.541,1.194,0.000,5.685,8.764,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.197,1.541,1.820,12.276
5.969,1.194,1.848,2.717,0.730,1.194,1.541,1.541,1.541,1.194,2.603,2.056,0.730,1.820,1.820,2.056,2.056,6.427,5.654,1.194,0.730,2.440,1.820,1.541,0.000,1.541,1.541,1.820,1.820,1.820,0.730,2.260,0.000,2.260,0.000,10.724,10.724,0.730,1.541,0.000,1.541,2.333,10.724,0.000,2.455,0.000,0.000,0.730,0.000,1.541,0.730,1.541,2.260,1.820,0.000,2.056,1.820,6.427,1.541,0.730,7.979,0.730,0.730,0.730,0.000,0.000,7.294,0.000,0.000,0.000,0.730,0.730,1.194,0.000,2.440,14.197,1.541,1.820,11.264
6.448,1.541,1.896,2.788,0.730,1.194,1.194,1.541,1.820,1.194,3.933,2.056,0.730,1.194,2.056,2.056,1.820,5.094,5.094,1.194,0.730,2.603,2.603,1.194,6.315,1.541,1.541,1.541,1.820,1.820,1.820,2.056,4.970,2.056,8.729,13.148,13.731,0.730,1.541,0.730,1.541,2.516,0.000,0.000,2.516,0.000,0.730,1.194,0.000,2.260,1.194,1.541,2.886,1.820,0.000,2.056,1.820,2.056,1.541,0.730,9.406,1.541,1.541,1.194,7.553,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.011,14.194,1.541,1.820,11.687
3.859,1.541,1.886,2.752,0.730,1.194,1.541,1.541,1.820,1.194,3.933,2.056,0.730,1.820,2.056,2.056,2.260,5.322,3.438,1.194,0.730,2.440,2.440,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.820,1.541,11.660,2.260,0.000,8.212,12.279,0.730,0.730,0.730,1.541,2.434,0.000,0.000,2.434,0.730,0.000,0.730,0.000,1.541,0.730,1.541,2.260,1.820,0.000,2.056,2.056,5.322,1.194,0.730,9.088,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.603,14.194,1.541,1.820,11.842
3.859,1.541,1.932,2.788,0.730,1.194,1.194,1.541,1.820,1.194,3.530,2.056,0.730,1.820,2.056,2.603,2.056,2.260,2.056,1.194,0.730,2.886,2.886,1.194,8.994,1.194,1.541,1.820,1.541,1.820,1.820,2.056,12.457,1.541,10.164,13.503,15.711,0.730,1.820,0.730,1.541,2.507,0.000,0.000,2.507,0.730,0.000,1.194,0.000,1.541,0.730,1.194,2.440,1.820,0.730,1.820,2.056,2.260,1.194,1.541,11.769,1.541,1.541,1.194,0.000,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.886,14.197,1.541,1.820,12.557
7.021,1.194,1.844,2.752,0.730,1.194,1.541,1.541,0.000,1.194,3.530,2.056,0.730,1.541,2.056,2.440,2.056,1.820,1.820,1.194,0.730,2.886,2.886,0.730,7.426,1.194,1.541,1.820,1.541,1.820,1.541,2.056,11.223,2.260,0.000,10.902,13.007,0.730,1.820,0.730,1.541,2.476,0.000,0.000,2.476,0.730,0.000,1.194,0.000,1.194,0.730,1.194,2.260,1.820,0.730,1.820,2.056,1.820,1.194,1.194,10.190,1.541,1.541,1.194,8.014,4.492,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.195,1.541,1.820,12.240
5.685,1.541,1.844,2.766,0.730,1.194,1.194,1.541,1.820,1.194,3.438,2.056,0.730,1.820,1.820,2.260,2.056,2.886,2.886,1.194,0.730,2.886,2.886,1.541,0.000,1.541,1.541,1.820,1.541,1.820,1.194,2.056,11.601,2.260,0.000,6.935,11.961,0.730,1.194,0.730,1.541,2.414,11.128,0.000,2.507,0.730,0.000,1.194,0.730,1.541,0.730,1.541,2.440,1.820,1.194,1.541,2.056,2.886,0.730,1.194,10.127,1.541,1.541,1.194,6.655,4.883,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.195,1.541,1.820,12.165
7.991,1.541,1.923,3.130,0.000,1.194,1.194,1.194,1.541,0.000,2.260,2.056,0.730,0.000,1.541,2.056,2.260,5.094,5.094,1.194,0.730,2.260,2.260,1.541,0.000,1.541,1.541,1.541,1.820,1.820,1.194,1.820,12.762,1.194,7.441,6.714,13.301,0.730,1.820,0.730,1.541,2.506,7.712,0.000,2.522,1.194,0.000,1.194,0.000,1.541,0.730,1.541,2.440,1.820,1.194,1.820,2.056,5.094,0.730,1.194,10.416,1.541,1.541,1.194,11.031,0.000,0.000,0.000,0.000,0.000,0.730,1.820,0.730,11.148,2.603,14.195,1.541,1.820,12.341
3.859,1.541,1.935,2.827,0.730,1.194,1.194,1.194,1.541,1.194,1.820,2.056,0.730,1.820,2.056,2.750,2.056,1.194,0.730,0.730,0.730,2.886,2.886,0.730,8.104,1.194,1.541,1.820,1.194,1.820,1.194,2.056,12.762,2.260,0.000,11.043,14.059,0.730,1.820,0.730,1.541,2.533,0.000,0.000,2.533,0.730,0.000,1.194,0.000,1.541,0.730,1.194,2.603,1.820,0.730,1.820,2.056,1.194,0.730,1.541,11.055,1.541,1.541,1.194,7.849,5.392,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.440,14.194,1.541,1.820,12.841
3.859,1.541,1.886,2.767,0.730,1.194,1.541,1.541,1.820,1.194,3.859,2.056,0.730,1.820,2.056,2.440,2.056,2.260,2.056,1.194,0.730,2.886,2.886,1.194,6.899,1.194,1.541,1.820,1.541,1.820,1.541,2.056,11.541,2.260,0.000,11.245,13.374,0.730,1.820,0.730,1.541,2.497,0.000,0.000,2.497,0.730,0.000,1.194,0.000,1.541,0.730,1.194,2.440,1.820,0.000,2.056,2.056,2.260,1.194,1.194,10.430,1.541,1.541,1.194,8.014,6.073,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,3.128,14.195,1.541,1.820,12.274
3.859,1.541,1.948,2.827,0.730,1.194,1.541,1.541,1.541,1.194,3.238,2.056,0.730,1.820,2.056,2.440,2.440,4.003,2.603,1.194,0.730,2.440,2.440,1.541,0.000,1.194,1.541,1.541,1.541,1.820,0.730,1.820,8.243,2.260,0.000,12.111,12.665,0.730,1.820,0.730,1.541,2.506,0.000,0.000,2.506,0.730,0.000,1.194,0.000,1.541,0.730,1.194,2.603,1.820,0.000,2.056,2.056,4.003,1.194,1.194,9.951,1.541,1.541,1.194,6.808,5.173,0.000,0.000,0.000,0.000,0.730,1.820,0.730,9.716,2.056,14.192,1.541,1.820,12.219
3.859,1.541,1.872,2.809,0.730,1.194,1.194,1.541,1.820,1.194,3.933,1.820,0.730,1.820,2.056,2.260,2.440,5.392,3.011,0.730,0.730,2.440,2.440,1.194,7.825,1.541,1.541,1.541,1.820,1.194,1.820,1.541,10.675,2.260,0.000,10.869,12.682,0.730,1.541,0.730,1.194,2.458,0.000,0.000,2.458,0.000,0.000,0.730,0.000,1.541,0.730,1.541,2.260,1.820,0.000,2.056,2.056,5.392,1.541,0.730,9.002,1.541,1.541,1.194,0.000,0.000,0.000,0.000,8.454,0.000,0.730,1.820,1.194,0.000,2.260,14.197,1.541,1.820,11.951
5.685,1.541,1.932,2.828,0.730,1.194,1.541,1.541,1.820,1.194,2.260,2.056,0.730,1.820,1.820,2.603,2.056,2.603,2.603,1.194,0.730,2.886,2.886,1.541,0.000,1.194,1.541,1.820,1.541,1.820,1.820,2.260,0.000,2.260,0.000,12.031,12.031,0.730,1.820,0.730,1.541,2.423,11.877,0.000,2.532,0.000,0.000,1.194,0.730,1.820,0.730,1.194,2.750,1.820,0.000,2.056,2.056,2.603,0.730,1.194,9.900,1.541,1.541,1.194,7.263,0.000,0.000,0.000,0.000,0.000,0.730,1.820,1.194,0.000,1.820,14.198,1.541,1.820,12.220
3.859,0.000,1.848,2.755,0.730,1.194,1.541,1.541,1.820,1.194,3.128,1.820,0.730,1.820,2.056,1.820,1.820,5.654,5.654,1.194,0.730,2.440,0.000,1.541,0.000,0.000,0.730,1.541,1.820,1.194,1.820,2.260,0.000,2.260,0.000,11.227,11.227,0.730,1.194,0.730,1.541,2.395,0.000,0.000,2.395,0.000,0.000,0.730,0.000,1.194,0.730,1.541,1.820,1.820,0.000,2.056,0.730,5.654,1.541,0.730,8.979,1.541,1.541,0.730,8.604,0.000,4.138,0.000,0.000,0.000,0.730,1.820,1.194,0.000,2.750,14.197,1.541,1.820,11.314
